192.168.0.1,UP,192.168.0.1, "e8:94:f6:c1:51:ce"
192.168.0.1,UP,192.168.0.1, "e8:94:f6:c1:51:ce"
192.168.0.1,UP,192.168.0.1, "e8:94:f6:c1:51:ce"
192.168.0.1,UP,192.168.0.1, "e8:94:f6:c1:51:ce"
